iter A R
58254000 2 77
58255000 4 79
58256000 5 76
58257000 6 78
58258000 7 78
58259000 2 74
58260000 0 73
58261000 1 76
58262000 3 77
58263000 7 78
58264000 9 78
58265000 13 79
58266000 11 78
58267000 9 78
58268000 8 76
58269000 5 77
58270000 3 76
58271000 2 76
58272000 1 76
58273000 0 80
58274000 0 83
58275000 1 86
58276000 3 89
58277000 3 88
58278000 2 87
58279000 2 88
58280000 5 90
58281000 4 92
58282000 5 93
58283000 5 93
58284000 4 94
58285000 3 95
58286000 3 97
58287000 6 101
58288000 8 97
58289000 6 93
58290000 7 91
58291000 6 90
58292000 5 91
58293000 9 88
58294000 9 87
58295000 4 83
58296000 9 83
58297000 8 84
58298000 5 80
58299000 5 77
58300000 7 77
58301000 2 72
58302000 2 71
58303000 5 75
58304000 4 74
58305000 7 73
58306000 8 79
58307000 6 79
58308000 8 78
58309000 8 78
58310000 6 76
58311000 8 78
58312000 11 79
58313000 10 77
58314000 11 77
58315000 14 79
58316000 8 76
58317000 7 74
58318000 4 75
58319000 5 75
58320000 7 73
58321000 6 73
58322000 8 73
58323000 8 71
58324000 6 69
58325000 8 72
58326000 4 69
58327000 9 73
58328000 12 77
58329000 10 74
58330000 13 77
58331000 12 76
58332000 13 78
58333000 12 78
58334000 15 83
58335000 14 84
58336000 11 82
58337000 12 81
58338000 11 77
58339000 11 75
58340000 8 73
58341000 7 74
58342000 9 77
58343000 11 79
58344000 9 75
58345000 9 75
58346000 10 72
58347000 9 71
58348000 9 74
58349000 9 73
58350000 8 74
58351000 10 75
58352000 10 74
58353000 8 75
58354000 14 76
58355000 21 79
58356000 23 77
58357000 21 74
58358000 22 71
58359000 22 65
58360000 18 63
58361000 22 58
58362000 18 51
58363000 23 56
58364000 25 53
58365000 27 55
58366000 27 46
58367000 35 43
58368000 31 37
58369000 30 32
58370000 34 31
58371000 33 26
58372000 37 29
58373000 35 29
58374000 46 27
58375000 49 27
58376000 49 31
58377000 47 26
58378000 45 25
58379000 50 25
58380000 48 21
58381000 43 20
58382000 44 20
58383000 45 18
58384000 43 14
58385000 41 11
58386000 39 12
58387000 37 14
58388000 41 17
58389000 41 19
58390000 37 20
58391000 42 21
58392000 47 27
58393000 42 18
58394000 53 17
58395000 58 16
58396000 56 17
58397000 62 21
58398000 66 22
58399000 70 16
58400000 72 13
58401000 76 13
58402000 81 13
58403000 77 10
58404000 79 13
58405000 82 9
58406000 79 8
58407000 81 7
58408000 80 6
58409000 81 7
58410000 81 7
58411000 98 7
58412000 108 8
58413000 114 8
58414000 117 3
58415000 123 3
58416000 127 5
58417000 141 6
58418000 144 6
58419000 148 4
58420000 155 5
58421000 163 8
58422000 171 6
58423000 182 4
58424000 192 8
58425000 197 7
58426000 203 1
58427000 209 8
58428000 210 3
58429000 211 5
58430000 213 7
58431000 219 5
58432000 218 6
58433000 218 5
58434000 223 5
58435000 233 6
58436000 247 5
58437000 256 5
58438000 269 8
58439000 273 4
58440000 280 5
58441000 286 4
58442000 290 1
58443000 294 1
58444000 300 5
58445000 301 3
58446000 304 3
58447000 315 1
58448000 320 3
58449000 327 1
58450000 338 5
58451000 355 2
58452000 374 5
58453000 394 3
58454000 416 6
58455000 424 3
58456000 438 5
58457000 446 2
58458000 456 1
58459000 470 3
58460000 489 0
58461000 496 2
58462000 510 0
58463000 524 2
58464000 534 2
58465000 549 1
58466000 563 2
58467000 575 3
58468000 570 1
58469000 579 2
58470000 587 3
58471000 604 2
58472000 607 3
58473000 609 0
58474000 619 2
58475000 637 1
58476000 651 1
58477000 655 2
58478000 668 2
58479000 682 0
58480000 693 1
58481000 718 0
58482000 737 1
58483000 755 2
58484000 763 2
58485000 765 1
58486000 772 0
58487000 766 2
58488000 768 3
58489000 784 1
58490000 791 2
58491000 796 2
58492000 807 2
58493000 813 1
58494000 815 0
58495000 825 0
58496000 824 2
58497000 834 2
58498000 839 1
58499000 841 2
58500000 837 2
58501000 843 3
58502000 862 1
58503000 871 1
58504000 878 0
58505000 883 2
58506000 887 3
58507000 894 2
58508000 894 2
58509000 916 1
58510000 928 2
58511000 938 0
58512000 943 1
58513000 949 0
58514000 963 0
58515000 976 2
58516000 982 0
58517000 1001 2
58518000 1012 0
58519000 1025 1
58520000 1032 1
58521000 1042 1
58522000 1046 0
58523000 1070 1
58524000 1076 3
58525000 1086 2
58526000 1096 0
58527000 1120 0
58528000 1143 0
58529000 1152 0
58530000 1162 0
58531000 1164 0
58532000 1182 2
58533000 1204 1
58534000 1208 0
58535000 1219 1
58536000 1242 0
58537000 1246 0
58538000 1259 2
58539000 1257 1
58540000 1262 0
58541000 1256 0
58542000 1245 3
58543000 1242 0
58544000 1248 0
58545000 1254 0
58546000 1248 2
58547000 1251 0
58548000 1248 0
58549000 1246 7
58550000 1236 2
58551000 1233 0
58552000 1233 2
58553000 1235 0
58554000 1232 2
58555000 1228 1
58556000 1234 0
58557000 1240 1
58558000 1242 3
58559000 1243 0
58560000 1249 1
58561000 1262 1
58562000 1269 0
58563000 1280 0
58564000 1280 1
58565000 1274 2
58566000 1267 1
58567000 1280 3
58568000 1278 0
58569000 1282 1
58570000 1292 2
58571000 1303 2
58572000 1300 2
58573000 1286 2
58574000 1287 1
58575000 1289 3
58576000 1282 2
58577000 1287 0
58578000 1289 0
58579000 1294 2
58580000 1306 1
58581000 1315 0
58582000 1335 1
58583000 1344 1
58584000 1363 0
58585000 1367 2
58586000 1374 1
58587000 1382 2
58588000 1384 0
58589000 1389 2
58590000 1391 0
58591000 1395 1
58592000 1399 2
58593000 1402 0
58594000 1405 0
58595000 1418 0
58596000 1414 2
58597000 1427 1
58598000 1435 3
58599000 1428 0
58600000 1433 1
58601000 1435 3
58602000 1436 1
58603000 1432 1
58604000 1441 1
58605000 1432 2
58606000 1432 1
58607000 1436 3
58608000 1437 3
58609000 1431 0
58610000 1443 0
58611000 1446 0
58612000 1435 1
58613000 1435 2
58614000 1441 1
58615000 1443 0
58616000 1450 1
58617000 1455 1
58618000 1454 1
58619000 1449 1
58620000 1443 2
58621000 1445 0
58622000 1446 3
58623000 1454 0
58624000 1462 3
58625000 1462 1
58626000 1462 1
58627000 1457 1
58628000 1455 1
58629000 1467 1
58630000 1481 2
58631000 1483 1
58632000 1479 1
58633000 1470 1
58634000 1477 0
58635000 1476 3
58636000 1476 2
58637000 1476 1
58638000 1472 0
58639000 1461 1
58640000 1471 0
58641000 1479 4
58642000 1477 1
58643000 1483 2
58644000 1477 2
58645000 1478 0
58646000 1473 1
58647000 1466 4
58648000 1469 2
58649000 1462 1
58650000 1462 2
58651000 1463 0
58652000 1472 0
58653000 1473 1
58654000 1485 1
58655000 1487 1
58656000 1489 2
58657000 1496 1
58658000 1493 3
58659000 1494 2
58660000 1492 0
58661000 1499 1
58662000 1492 1
58663000 1486 0
58664000 1483 1
58665000 1477 1
58666000 1472 4
58667000 1471 0
58668000 1472 1
58669000 1477 1
58670000 1479 0
58671000 1475 2
58672000 1477 1
58673000 1483 4
58674000 1488 0
58675000 1491 1
58676000 1493 1
58677000 1504 1
58678000 1501 2
58679000 1494 0
58680000 1501 1
58681000 1496 3
58682000 1496 0
58683000 1498 4
58684000 1495 2
58685000 1493 2
58686000 1486 0
58687000 1473 0
58688000 1462 4
58689000 1443 1
58690000 1444 4
58691000 1438 0
58692000 1435 1
58693000 1435 1
58694000 1434 1
58695000 1438 1
58696000 1427 3
58697000 1432 2
58698000 1428 1
58699000 1438 1
58700000 1445 1
58701000 1454 2
58702000 1466 1
58703000 1475 1
58704000 1474 2
58705000 1463 0
58706000 1461 0
58707000 1464 2
58708000 1470 0
58709000 1461 1
58710000 1461 0
58711000 1463 2
58712000 1459 1
58713000 1456 1
58714000 1448 2
58715000 1432 0
58716000 1434 0
58717000 1423 5
58718000 1407 0
58719000 1401 2
58720000 1395 2
58721000 1402 0
58722000 1397 1
58723000 1393 1
58724000 1384 0
58725000 1376 0
58726000 1359 2
58727000 1347 2
58728000 1339 0
58729000 1328 1
58730000 1317 1
58731000 1307 3
58732000 1295 2
58733000 1284 3
58734000 1264 4
58735000 1254 1
58736000 1257 2
58737000 1252 2
58738000 1232 4
58739000 1228 3
58740000 1210 5
58741000 1205 2
58742000 1192 3
58743000 1175 2
58744000 1169 1
58745000 1153 2
58746000 1149 2
58747000 1153 5
58748000 1144 0
58749000 1140 0
58750000 1135 3
58751000 1147 2
58752000 1159 4
58753000 1165 0
58754000 1168 3
58755000 1158 2
58756000 1155 3
58757000 1149 2
58758000 1140 2
58759000 1146 3
58760000 1128 2
58761000 1122 2
58762000 1116 4
58763000 1111 8
58764000 1098 3
58765000 1089 0
58766000 1093 6
58767000 1092 2
58768000 1089 5
58769000 1079 1
58770000 1087 1
58771000 1086 0
58772000 1087 3
58773000 1097 2
58774000 1088 1
58775000 1086 3
58776000 1082 1
58777000 1068 6
58778000 1066 5
58779000 1053 4
58780000 1040 4
58781000 1035 4
58782000 1027 3
58783000 1016 7
58784000 999 4
58785000 981 3
58786000 970 6
58787000 950 4
58788000 958 6
58789000 952 1
58790000 960 4
58791000 963 3
58792000 966 1
58793000 954 2
58794000 951 1
58795000 954 4
58796000 957 5
58797000 948 2
58798000 955 1
58799000 968 4
58800000 970 7
58801000 966 2
58802000 963 5
58803000 967 3
58804000 971 3
58805000 966 5
58806000 954 3
58807000 962 2
58808000 963 2
58809000 961 4
58810000 958 3
58811000 960 4
58812000 955 5
58813000 961 3
58814000 962 6
58815000 973 3
58816000 964 3
58817000 963 2
58818000 963 3
58819000 958 3
58820000 960 3
58821000 952 1
58822000 956 2
58823000 948 3
58824000 942 6
58825000 924 1
58826000 927 3
58827000 923 0
58828000 926 4
58829000 934 4
58830000 938 3
58831000 931 6
58832000 934 6
58833000 926 4
58834000 917 2
58835000 934 3
58836000 930 3
58837000 931 4
58838000 922 5
58839000 917 3
58840000 914 3
58841000 920 2
58842000 910 3
58843000 915 4
58844000 922 3
58845000 925 4
58846000 929 0
58847000 943 5
58848000 940 2
58849000 943 3
58850000 939 4
58851000 931 5
58852000 933 3
58853000 920 5
58854000 917 5
58855000 907 4
58856000 902 1
58857000 904 2
58858000 904 5
58859000 903 5
58860000 904 4
58861000 890 6
58862000 871 3
58863000 866 4
58864000 856 5
58865000 847 6
58866000 830 3
58867000 816 2
58868000 820 5
58869000 813 4
58870000 802 3
58871000 806 2
58872000 800 3
58873000 788 3
58874000 790 6
58875000 784 4
58876000 778 6
58877000 774 5
58878000 760 4
58879000 751 3
58880000 746 6
58881000 746 6
58882000 743 2
58883000 739 4
58884000 734 4
58885000 732 9
58886000 718 7
58887000 713 6
58888000 711 7
58889000 696 4
58890000 684 4
58891000 675 1
58892000 680 1
58893000 673 7
58894000 675 6
58895000 662 5
58896000 662 8
58897000 649 4
58898000 649 7
58899000 642 8
58900000 633 10
58901000 637 8
58902000 638 7
58903000 624 6
58904000 622 6
58905000 623 4
58906000 621 11
58907000 615 5
58908000 614 4
58909000 602 8
58910000 603 6
58911000 605 5
58912000 620 9
58913000 608 5
58914000 615 10
58915000 617 7
58916000 624 8
58917000 612 6
58918000 622 4
58919000 620 10
58920000 615 10
58921000 617 6
58922000 612 6
58923000 613 3
58924000 624 3
58925000 618 4
58926000 618 2
58927000 613 9
58928000 598 6
58929000 596 5
58930000 599 3
58931000 584 9
58932000 575 5
58933000 575 11
58934000 564 9
58935000 547 2
58936000 569 6
58937000 562 10
58938000 558 8
58939000 562 12
58940000 562 2
58941000 550 9
58942000 546 12
58943000 543 4
58944000 546 8
58945000 543 4
58946000 537 7
58947000 551 9
58948000 554 6
58949000 554 5
58950000 548 7
58951000 550 8
58952000 537 4
58953000 534 8
58954000 526 6
58955000 519 8
58956000 510 7
58957000 511 7
58958000 505 3
58959000 493 3
58960000 481 5
58961000 468 4
58962000 473 6
58963000 462 4
58964000 470 13
58965000 450 8
58966000 434 14
58967000 414 13
58968000 408 8
58969000 411 9
58970000 419 13
58971000 411 13
58972000 406 11
58973000 410 12
58974000 409 7
58975000 417 6
58976000 423 9
58977000 418 8
58978000 416 7
58979000 415 4
58980000 420 8
58981000 418 17
58982000 417 12
58983000 406 10
58984000 401 8
58985000 398 8
58986000 387 7
58987000 373 10
58988000 369 12
58989000 365 6
58990000 362 11
58991000 354 16
58992000 346 16
58993000 327 4
58994000 327 13
58995000 326 25
58996000 315 7
58997000 313 15
58998000 298 11
58999000 301 9
59000000 289 13
59001000 270 17
59002000 255 21
59003000 244 23
59004000 225 14
59005000 220 16
59006000 218 14
59007000 212 18
59008000 206 19
59009000 194 20
59010000 189 23
59011000 179 21
59012000 175 25
59013000 170 29
59014000 157 21
59015000 156 27
59016000 148 24
59017000 147 23
59018000 144 28
59019000 136 28
59020000 139 28
59021000 131 27
59022000 121 23
59023000 117 19
59024000 117 28
59025000 126 24
59026000 121 24
59027000 121 34
59028000 115 29
59029000 110 31
59030000 107 37
59031000 100 41
59032000 97 40
59033000 96 39
59034000 90 37
59035000 85 32
59036000 76 39
59037000 77 45
59038000 75 50
59039000 72 66
59040000 56 64
59041000 51 68
59042000 47 72
59043000 46 74
59044000 42 80
59045000 31 81
59046000 26 82
59047000 27 97
59048000 28 106
59049000 24 117
59050000 25 118
59051000 21 125
59052000 17 133
59053000 16 140
59054000 12 154
59055000 8 161
59056000 9 169
59057000 8 185
59058000 10 197
59059000 10 207
59060000 5 212
59061000 7 224
59062000 5 233
59063000 10 241
59064000 6 256
59065000 6 268
59066000 5 280
59067000 3 296
59068000 4 310
59069000 2 330
59070000 5 346
59071000 2 358
59072000 5 373
59073000 3 381
59074000 2 393
59075000 2 403
59076000 2 417
59077000 1 429
59078000 0 444
59079000 0 457
59080000 1 470
59081000 0 484
59082000 0 500
59083000 3 512
59084000 1 519
59085000 0 526
59086000 2 535
59087000 1 550
59088000 1 564
59089000 0 573
59090000 1 581
59091000 1 596
59092000 0 609
59093000 2 623
59094000 1 628
59095000 1 641
59096000 1 654
59097000 1 664
59098000 1 678
59099000 1 684
59100000 1 693
59101000 0 705
59102000 1 717
59103000 1 730
59104000 2 740
59105000 0 750
59106000 1 760
59107000 3 768
59108000 0 780
59109000 2 793
59110000 1 802
59111000 3 814
59112000 3 818
59113000 2 827
59114000 0 826
59115000 0 832
59116000 3 836
59117000 2 839
59118000 0 852
59119000 3 854
59120000 0 856
59121000 1 869
59122000 1 862
59123000 1 861
59124000 0 868
59125000 1 877
59126000 0 885
59127000 2 892
59128000 3 897
59129000 2 898
59130000 1 897
59131000 0 896
59132000 0 898
59133000 0 905
59134000 0 919
59135000 0 926
59136000 0 931
59137000 1 937
59138000 2 940
59139000 0 943
59140000 3 957
59141000 0 952
59142000 0 955
59143000 1 961
59144000 0 970
59145000 1 972
59146000 0 981
59147000 1 984
59148000 0 989
59149000 0 996
59150000 0 996
59151000 1 1000
59152000 0 1002
59153000 2 1014
59154000 0 1015
59155000 2 1013
59156000 1 1017
59157000 2 1017
59158000 2 1020
59159000 0 1017
59160000 1 1024
59161000 1 1027
59162000 1 1029
59163000 2 1030
59164000 1 1037
59165000 1 1036
59166000 0 1040
59167000 1 1041
59168000 0 1041
59169000 3 1045
59170000 0 1049
59171000 0 1054
59172000 0 1060
59173000 0 1063
59174000 0 1072
59175000 0 1081
59176000 0 1086
59177000 3 1095
59178000 0 1100
59179000 0 1101
59180000 0 1106
59181000 0 1106
59182000 0 1108
59183000 0 1109
59184000 0 1114
59185000 2 1119
59186000 1 1121
59187000 0 1126
59188000 2 1135
59189000 0 1133
59190000 0 1135
59191000 1 1137
59192000 0 1137
59193000 0 1140
59194000 1 1145
59195000 1 1147
59196000 1 1148
59197000 0 1158
59198000 1 1159
59199000 0 1163
59200000 1 1166
59201000 0 1163
59202000 1 1173
59203000 0 1179
59204000 1 1184
59205000 0 1187
59206000 0 1186
59207000 1 1190
59208000 0 1191
59209000 0 1201
59210000 1 1197
59211000 1 1195
59212000 1 1198
59213000 0 1201
59214000 0 1203
59215000 0 1202
59216000 0 1202
59217000 1 1202
59218000 0 1200
59219000 1 1201
59220000 1 1202
59221000 0 1207
59222000 0 1210
59223000 0 1210
59224000 2 1210
59225000 0 1213
59226000 0 1214
59227000 0 1221
59228000 0 1225
59229000 0 1229
59230000 1 1232
59231000 0 1237
59232000 0 1240
59233000 0 1237
59234000 1 1234
59235000 0 1233
59236000 0 1234
59237000 0 1234
59238000 0 1234
59239000 0 1229
59240000 0 1231
59241000 2 1237
59242000 0 1236
59243000 0 1238
59244000 0 1242
59245000 1 1245
59246000 0 1245
59247000 0 1249
59248000 1 1247
59249000 0 1248
59250000 0 1245
59251000 0 1247
59252000 0 1247
59253000 0 1248
59254000 0 1246
59255000 1 1241
59256000 0 1242
59257000 1 1242
59258000 0 1242
59259000 0 1246
59260000 0 1243
59261000 0 1247
59262000 0 1248
59263000 1 1245
59264000 0 1245
59265000 2 1248
59266000 0 1249
59267000 0 1246
59268000 0 1250
59269000 1 1253
59270000 1 1248
59271000 0 1250
59272000 0 1249
59273000 0 1244
59274000 1 1240
59275000 1 1233
59276000 1 1233
59277000 0 1233
59278000 0 1230
59279000 0 1231
59280000 0 1235
59281000 0 1240
59282000 1 1240
59283000 0 1243
59284000 1 1249
59285000 0 1252
59286000 0 1250
59287000 0 1256
59288000 0 1256
59289000 0 1262
59290000 2 1265
59291000 1 1267
59292000 0 1267
59293000 0 1261
59294000 0 1259
59295000 1 1260
59296000 0 1259
59297000 0 1263
59298000 0 1263
59299000 0 1257
59300000 0 1252
59301000 0 1255
59302000 1 1253
59303000 0 1253
59304000 1 1255
59305000 0 1255
59306000 0 1254
59307000 0 1256
59308000 0 1258
59309000 0 1261
59310000 0 1265
59311000 0 1265
59312000 0 1268
59313000 0 1271
59314000 2 1276
59315000 1 1272
59316000 0 1275
59317000 0 1277
59318000 0 1275
59319000 0 1277
59320000 0 1283
59321000 0 1283
59322000 0 1286
59323000 0 1284
59324000 0 1280
59325000 0 1277
59326000 0 1276
59327000 0 1277
59328000 1 1273
59329000 0 1270
59330000 0 1270
59331000 0 1269
59332000 0 1269
59333000 0 1265
59334000 0 1262
59335000 0 1260
59336000 1 1260
59337000 0 1262
59338000 0 1265
59339000 0 1267
59340000 0 1264
59341000 0 1265
59342000 0 1263
59343000 0 1264
59344000 0 1259
59345000 1 1260
59346000 2 1261
59347000 1 1259
59348000 0 1255
59349000 3 1255
59350000 1 1250
59351000 1 1251
59352000 0 1251
59353000 0 1249
59354000 0 1249
59355000 1 1244
59356000 1 1238
59357000 0 1234
59358000 0 1237
59359000 0 1237
59360000 1 1236
59361000 0 1234
59362000 1 1239
59363000 1 1238
59364000 0 1234
59365000 0 1236
59366000 1 1238
59367000 0 1231
59368000 0 1231
59369000 0 1223
59370000 1 1219
59371000 0 1216
59372000 0 1216
59373000 0 1211
59374000 0 1209
59375000 0 1208
59376000 0 1209
59377000 0 1211
59378000 0 1212
59379000 0 1212
59380000 0 1210
59381000 1 1206
59382000 1 1202
59383000 0 1199
59384000 0 1200
59385000 2 1195
59386000 1 1192
59387000 1 1189
59388000 0 1182
59389000 0 1179
59390000 0 1180
59391000 0 1176
59392000 0 1178
59393000 0 1177
59394000 0 1180
59395000 0 1179
59396000 2 1174
59397000 0 1171
59398000 1 1168
59399000 1 1169
59400000 0 1169
59401000 0 1167
59402000 0 1164
59403000 0 1161
59404000 0 1162
59405000 0 1165
59406000 1 1166
59407000 1 1164
59408000 0 1166
59409000 1 1161
59410000 0 1157
59411000 0 1159
59412000 0 1162
59413000 1 1160
59414000 0 1158
59415000 0 1157
59416000 0 1159
59417000 0 1157
59418000 0 1154
59419000 0 1152
59420000 0 1149
59421000 0 1149
59422000 1 1153
59423000 0 1153
59424000 0 1154
59425000 0 1152
59426000 1 1151
59427000 1 1151
59428000 1 1150
59429000 0 1150
59430000 0 1151
59431000 0 1147
59432000 2 1142
59433000 0 1141
59434000 0 1139
59435000 0 1137
59436000 0 1140
59437000 0 1144
59438000 0 1140
59439000 0 1138
59440000 0 1141
59441000 0 1141
59442000 0 1139
59443000 0 1137
59444000 0 1135
59445000 0 1136
59446000 0 1133
59447000 1 1134
59448000 0 1132
59449000 0 1130
59450000 0 1129
59451000 0 1127
59452000 0 1126
59453000 0 1128
59454000 0 1133
59455000 0 1132
59456000 0 1132
59457000 0 1131
59458000 1 1133
59459000 0 1127
59460000 0 1126
59461000 2 1125
59462000 0 1121
59463000 2 1117
59464000 0 1114
59465000 0 1113
59466000 0 1111
59467000 0 1110
59468000 0 1109
59469000 1 1111
59470000 0 1108
59471000 1 1107
59472000 1 1103
59473000 1 1102
59474000 1 1101
59475000 0 1094
59476000 0 1095
59477000 0 1092
59478000 0 1092
59479000 0 1086
59480000 0 1082
